id,enrollee_id,gender,relevent_experience,education_level,major_discipline,experience,Training_Hours,Years_of_Experience,Relevant_Experience_Score
1717,9264,Male,Has relevent experience,Masters,STEM,18.0,<20,11-20,64.0
5004,1815,Male,Has relevent experience,Masters,STEM,18.0,<20,11-20,64.0
9096,5327,Male,Has relevent experience,Masters,STEM,18.0,<20,11-20,64.0
1529,25630,Male,Has relevent experience,Masters,STEM,18.0,<20,11-20,64.0
4186,7352,Male,Has relevent experience,Graduate,STEM,18.0,<20,11-20,64.0
4652,13636,Male,Has relevent experience,Graduate,STEM,18.0,<20,11-20,64.0
14222,7236,Male,Has relevent experience,Masters,STEM,18.0,<20,11-20,64.0
11222,3099,Male,Has relevent experience,Masters,STEM,18.0,<20,11-20,64.0
14637,16264,Male,Has relevent experience,Graduate,STEM,18.0,<20,11-20,64.0
15184,19760,Male,Has relevent experience,Masters,STEM,18.0,<20,11-20,64.0
4836,13783,Male,Has relevent experience,Graduate,STEM,18.0,<20,11-20,64.0
5135,8824,Male,Has relevent experience,Graduate,STEM,18.0,<20,11-20,64.0
17349,14214,Male,Has relevent experience,Graduate,STEM,18.0,<20,11-20,64.0
17379,2185,Male,Has relevent experience,Masters,STEM,18.0,<20,11-20,64.0
8733,24302,Male,Has relevent experience,Masters,STEM,18.0,<20,11-20,64.0
15339,5855,Male,Has relevent experience,Masters,STEM,18.0,<20,11-20,64.0
15354,10540,Male,Has relevent experience,Masters,STEM,18.0,<20,11-20,64.0
8589,940,Male,Has relevent experience,Graduate,STEM,18.0,<20,11-20,64.0
12266,31294,Male,Has relevent experience,Masters,STEM,18.0,<20,11-20,64.0
13470,8868,Male,Has relevent experience,Graduate,STEM,18.0,<20,11-20,64.0
7102,30288,Male,Has relevent experience,Graduate,STEM,18.0,<20,11-20,64.0
5682,23361,Male,Has relevent experience,Graduate,STEM,18.0,<20,11-20,64.0
9947,19600,Male,Has relevent experience,Masters,STEM,18.0,<20,11-20,64.0
777,26674,Male,Has relevent experience,Graduate,STEM,18.0,<20,11-20,64.0
5131,27518,Male,Has relevent experience,Graduate,STEM,18.0,<20,11-20,64.0
6188,32901,Male,Has relevent experience,Masters,STEM,18.0,<20,11-20,64.0
12294,19205,Male,Has relevent experience,Graduate,STEM,18.0,<20,11-20,64.0
13812,10661,Male,Has relevent experience,Phd,STEM,18.0,<20,11-20,64.0
18864,27340,Female,Has relevent experience,Graduate,STEM,18.0,<20,11-20,64.0
13422,20254,Female,Has relevent experience,Masters,STEM,18.0,<20,11-20,64.0
2412,31322,Male,Has relevent experience,Masters,STEM,19.0,>80,11-20,84.0
4005,9538,Male,Has relevent experience,Graduate,STEM,19.0,>80,11-20,84.0
17668,24529,Male,Has relevent experience,Phd,STEM,19.0,>80,11-20,84.0
10278,1766,Male,Has relevent experience,Graduate,STEM,19.0,>80,11-20,84.0
10541,600,Female,Has relevent experience,Graduate,STEM,19.0,>80,11-20,84.0
12160,23086,Male,No relevent experience,Phd,STEM,19.0,>80,11-20,96.0
14327,22921,Male,Has relevent experience,Masters,STEM,19.0,>80,11-20,84.0
15975,13198,Male,Has relevent experience,Graduate,STEM,19.0,>80,11-20,84.0
2395,294,Male,Has relevent experience,Graduate,STEM,19.0,>80,11-20,84.0
16204,14245,Male,Has relevent experience,Graduate,STEM,19.0,>80,11-20,84.0
8824,15301,Male,Has relevent experience,Masters,STEM,19.0,>80,11-20,84.0
3708,3298,Male,Has relevent experience,Graduate,STEM,19.0,>80,11-20,84.0
17564,26051,Male,Has relevent experience,Graduate,STEM,19.0,>80,11-20,84.0
6103,24592,Male,Has relevent experience,Masters,STEM,19.0,>80,11-20,84.0
14874,13504,Male,Has relevent experience,Masters,STEM,19.0,>80,11-20,84.0
18041,1087,Male,Has relevent experience,Graduate,STEM,19.0,>80,11-20,84.0
7305,24943,Male,Has relevent experience,Graduate,STEM,19.0,>80,11-20,84.0
931,6304,Male,Has relevent experience,Graduate,STEM,19.0,>80,11-20,84.0
31,22293,Male,Has relevent experience,Graduate,STEM,19.0,>80,11-20,84.0
18749,2473,Male,Has relevent experience,Graduate,STEM,19.0,>80,11-20,84.0
7147,32461,Male,Has relevent experience,Graduate,STEM,19.0,>80,11-20,84.0
17563,3751,Male,Has relevent experience,Graduate,STEM,19.0,>80,11-20,84.0
15820,20769,Male,Has relevent experience,Graduate,STEM,19.0,>80,11-20,84.0
11243,24962,Male,Has relevent experience,Graduate,STEM,19.0,>80,11-20,84.0
15176,17977,Female,Has relevent experience,Masters,STEM,19.0,>80,11-20,84.0
4748,29001,Male,Has relevent experience,Graduate,STEM,19.0,>80,11-20,84.0
6284,18198,Male,Has relevent experience,Graduate,STEM,19.0,>80,11-20,84.0
2435,18978,Male,Has relevent experience,Graduate,STEM,19.0,>80,11-20,84.0
7962,30425,Female,Has relevent experience,Masters,STEM,19.0,>80,11-20,84.0
10883,22067,Male,Has relevent experience,Graduate,STEM,19.0,>80,11-20,84.0
6028,22915,Male,Has relevent experience,Graduate,STEM,19.0,>80,11-20,84.0
10792,7397,Male,Has relevent experience,Graduate,STEM,19.0,>80,11-20,84.0
8619,5218,Male,Has relevent experience,Graduate,STEM,19.0,>80,11-20,84.0
6639,84,Other,Has relevent experience,Graduate,STEM,19.0,>80,11-20,84.0
2364,28672,Male,No relevent experience,Masters,STEM,19.0,>80,11-20,96.0
6594,13133,Male,Has relevent experience,Graduate,STEM,19.0,>80,11-20,84.0
4435,21325,Male,Has relevent experience,Masters,STEM,19.0,>80,11-20,84.0
5692,28918,Male,Has relevent experience,Graduate,STEM,19.0,>80,11-20,84.0
18635,1119,Male,Has relevent experience,Graduate,STEM,19.0,>80,11-20,84.0
2919,7815,Male,Has relevent experience,Graduate,STEM,19.0,>80,11-20,84.0
13896,30732,Male,Has relevent experience,Graduate,STEM,19.0,>80,11-20,84.0
6357,32874,Male,Has relevent experience,Graduate,STEM,19.0,>80,11-20,84.0
15164,24371,Female,No relevent experience,Graduate,STEM,19.0,>80,11-20,96.0
17138,9650,Male,Has relevent experience,Graduate,STEM,19.0,>80,11-20,84.0
2915,27720,Male,Has relevent experience,Graduate,STEM,19.0,>80,11-20,84.0
3426,32926,Female,No relevent experience,Graduate,STEM,19.0,>80,11-20,96.0
11380,11256,Male,Has relevent experience,Graduate,STEM,19.0,>80,11-20,84.0
15344,5530,Male,Has relevent experience,Graduate,STEM,19.0,>80,11-20,84.0
17397,6662,Male,Has relevent experience,Graduate,STEM,19.0,>80,11-20,84.0
13742,3688,Female,Has relevent experience,Graduate,STEM,19.0,61-80,11-20,79.0
15430,30592,Male,Has relevent experience,Masters,STEM,19.0,61-80,11-20,79.0
4901,22755,Male,Has relevent experience,Masters,STEM,19.0,61-80,11-20,79.0
10742,21973,Male,Has relevent experience,Graduate,STEM,19.0,61-80,11-20,79.0
6748,28037,Male,Has relevent experience,Phd,STEM,19.0,61-80,11-20,79.0
8292,1244,Male,Has relevent experience,Graduate,STEM,19.0,61-80,11-20,79.0
11133,550,Male,Has relevent experience,Graduate,STEM,19.0,61-80,11-20,79.0
5990,25189,Female,Has relevent experience,Graduate,STEM,19.0,61-80,11-20,79.0
14978,28925,Male,Has relevent experience,Graduate,STEM,19.0,61-80,11-20,79.0
5912,18680,Male,Has relevent experience,Masters,STEM,19.0,61-80,11-20,79.0
13155,2511,Male,No relevent experience,Phd,STEM,19.0,61-80,11-20,76.0
10574,4990,Male,Has relevent experience,Graduate,STEM,19.0,61-80,11-20,79.0
295,12934,Male,Has relevent experience,Graduate,STEM,19.0,61-80,11-20,79.0
14102,32691,Male,Has relevent experience,Graduate,STEM,19.0,61-80,11-20,79.0
11714,19905,Male,Has relevent experience,Graduate,STEM,19.0,61-80,11-20,79.0
18318,19925,Male,Has relevent experience,Masters,STEM,19.0,61-80,11-20,79.0
8367,23205,Male,Has relevent experience,Masters,STEM,19.0,41-60,11-20,74.0
1021,16105,Male,Has relevent experience,Graduate,STEM,19.0,41-60,11-20,74.0
5593,17722,Male,Has relevent experience,Graduate,STEM,19.0,41-60,11-20,74.0
4407,24448,Male,Has relevent experience,Masters,STEM,19.0,41-60,11-20,74.0
15212,16455,Male,Has relevent experience,Masters,STEM,19.0,41-60,11-20,74.0
15415,15822,Male,No relevent experience,Graduate,STEM,19.0,41-60,11-20,56.0
8114,16647,Male,Has relevent experience,Graduate,STEM,19.0,41-60,11-20,74.0
14741,30816,Male,Has relevent experience,Graduate,STEM,19.0,41-60,11-20,74.0
14357,25616,Male,Has relevent experience,Masters,STEM,19.0,41-60,11-20,74.0
47,25987,Other,Has relevent experience,Graduate,STEM,19.0,41-60,11-20,74.0
3686,24032,Male,Has relevent experience,Graduate,STEM,19.0,41-60,11-20,74.0
17399,26598,Male,Has relevent experience,Graduate,STEM,19.0,41-60,11-20,74.0
2005,11450,Male,No relevent experience,Masters,STEM,19.0,41-60,11-20,56.0
3900,17741,Male,Has relevent experience,Masters,STEM,19.0,41-60,11-20,74.0
10067,4093,Male,Has relevent experience,Graduate,STEM,19.0,41-60,11-20,74.0
14842,27683,Male,Has relevent experience,Masters,STEM,19.0,41-60,11-20,74.0
6393,17640,Male,Has relevent experience,Masters,STEM,19.0,41-60,11-20,74.0
10204,19312,Male,Has relevent experience,Graduate,STEM,19.0,41-60,11-20,74.0
3731,31942,Male,Has relevent experience,Graduate,STEM,19.0,41-60,11-20,74.0
7392,11717,Male,No relevent experience,Masters,STEM,19.0,41-60,11-20,56.0
8766,32621,Male,Has relevent experience,Graduate,STEM,19.0,41-60,11-20,74.0
14374,14981,Male,Has relevent experience,Graduate,STEM,19.0,41-60,11-20,74.0
6656,11262,Male,Has relevent experience,Graduate,STEM,19.0,41-60,11-20,74.0
16893,13972,Male,Has relevent experience,Masters,STEM,19.0,41-60,11-20,74.0
1930,27079,Male,Has relevent experience,Masters,STEM,19.0,41-60,11-20,74.0
6777,1194,Male,No relevent experience,Masters,STEM,19.0,20-40,11-20,36.0
4933,3082,Male,Has relevent experience,Masters,STEM,19.0,20-40,11-20,69.0
14229,19901,Female,Has relevent experience,Graduate,STEM,19.0,20-40,11-20,69.0
17195,102,Male,Has relevent experience,Masters,STEM,19.0,20-40,11-20,69.0
8328,4668,Male,Has relevent experience,Masters,STEM,19.0,20-40,11-20,69.0
6844,26272,Male,Has relevent experience,Graduate,STEM,19.0,20-40,11-20,69.0
15328,23779,Male,Has relevent experience,Masters,STEM,19.0,20-40,11-20,69.0
10325,6973,Male,No relevent experience,Masters,STEM,19.0,20-40,11-20,36.0
2584,5537,Other,Has relevent experience,Graduate,STEM,19.0,20-40,11-20,69.0
15273,2133,Male,Has relevent experience,Graduate,STEM,19.0,20-40,11-20,69.0
16460,6868,Male,Has relevent experience,Graduate,STEM,19.0,20-40,11-20,69.0
19089,11669,Male,Has relevent experience,Masters,STEM,19.0,20-40,11-20,69.0
5833,12583,Male,No relevent experience,Graduate,STEM,19.0,20-40,11-20,36.0
14981,30244,Male,Has relevent experience,Graduate,STEM,19.0,20-40,11-20,69.0
3179,33095,Male,Has relevent experience,Masters,STEM,19.0,20-40,11-20,69.0
4907,25532,Male,Has relevent experience,Graduate,STEM,19.0,20-40,11-20,69.0
442,21989,Male,Has relevent experience,Graduate,STEM,19.0,20-40,11-20,69.0
2802,15972,Male,Has relevent experience,Graduate,STEM,19.0,20-40,11-20,69.0
3124,24182,Female,Has relevent experience,Masters,STEM,19.0,20-40,11-20,69.0
12142,33272,Male,No relevent experience,Masters,STEM,19.0,20-40,11-20,36.0
17178,18533,Male,Has relevent experience,Phd,STEM,19.0,20-40,11-20,69.0
17174,11720,Male,No relevent experience,Masters,STEM,19.0,20-40,11-20,36.0
2901,28805,Male,Has relevent experience,Graduate,STEM,19.0,20-40,11-20,69.0
4629,1282,Male,No relevent experience,Graduate,STEM,19.0,20-40,11-20,36.0
12616,32089,Male,Has relevent experience,Graduate,STEM,19.0,20-40,11-20,69.0
13647,9451,Male,Has relevent experience,Graduate,STEM,19.0,<20,11-20,64.0
5539,31290,Male,Has relevent experience,Masters,STEM,19.0,<20,11-20,64.0
7985,23944,Male,Has relevent experience,Graduate,STEM,19.0,<20,11-20,64.0
9293,24906,Male,Has relevent experience,Masters,STEM,19.0,<20,11-20,64.0
11095,12648,Male,Has relevent experience,Graduate,STEM,19.0,<20,11-20,64.0
15790,3449,Male,Has relevent experience,Graduate,STEM,19.0,<20,11-20,64.0
9049,12993,Male,Has relevent experience,Graduate,STEM,19.0,<20,11-20,64.0
13424,21977,Male,No relevent experience,Graduate,STEM,19.0,<20,11-20,16.0
18766,8680,Male,Has relevent experience,Graduate,STEM,19.0,<20,11-20,64.0
1765,2283,Male,Has relevent experience,Graduate,STEM,19.0,<20,11-20,64.0
8172,22908,Male,Has relevent experience,Masters,STEM,19.0,<20,11-20,64.0
9828,31971,Male,Has relevent experience,Graduate,STEM,19.0,<20,11-20,64.0
16513,19601,Male,Has relevent experience,Graduate,STEM,19.0,<20,11-20,64.0
17281,31096,Male,Has relevent experience,Graduate,STEM,19.0,<20,11-20,64.0
5896,9815,Male,Has relevent experience,Graduate,STEM,19.0,<20,11-20,64.0
6259,14234,Male,Has relevent experience,Masters,STEM,19.0,<20,11-20,64.0
9113,1037,Male,Has relevent experience,Masters,STEM,19.0,<20,11-20,64.0
13677,16339,Male,Has relevent experience,Graduate,STEM,19.0,<20,11-20,64.0
1482,3126,Male,Has relevent experience,Graduate,STEM,19.0,<20,11-20,64.0
5321,101,Male,Has relevent experience,Masters,STEM,19.0,<20,11-20,64.0
9562,13490,Male,Has relevent experience,Graduate,STEM,19.0,<20,11-20,64.0
12074,32142,Male,Has relevent experience,Graduate,STEM,19.0,<20,11-20,64.0
15654,2564,Male,Has relevent experience,Graduate,STEM,19.0,<20,11-20,64.0
7757,16872,Female,No relevent experience,Masters,STEM,19.0,<20,11-20,16.0
9457,5896,Male,Has relevent experience,Graduate,STEM,19.0,<20,11-20,64.0
14542,9315,Male,Has relevent experience,Masters,STEM,19.0,<20,11-20,64.0
3677,3572,Male,Has relevent experience,Graduate,STEM,19.0,<20,11-20,64.0
9679,26204,Male,Has relevent experience,Graduate,STEM,19.0,<20,11-20,64.0
12907,257,Male,Has relevent experience,Masters,STEM,19.0,<20,11-20,64.0
3902,27284,Male,Has relevent experience,Graduate,STEM,19.0,<20,11-20,64.0
9161,15069,Male,Has relevent experience,Graduate,STEM,19.0,<20,11-20,64.0
11375,25017,Male,Has relevent experience,Graduate,STEM,19.0,<20,11-20,64.0
17574,21498,Male,Has relevent experience,Masters,STEM,19.0,<20,11-20,64.0
3610,2764,Male,Has relevent experience,Graduate,STEM,19.0,<20,11-20,64.0
8362,3864,Male,Has relevent experience,Graduate,STEM,19.0,<20,11-20,64.0
235,405,Male,Has relevent experience,Masters,STEM,19.0,<20,11-20,64.0
3354,22171,Male,Has relevent experience,Graduate,STEM,19.0,<20,11-20,64.0
5500,15053,Male,Has relevent experience,Graduate,STEM,20.0,>80,>20,100.0
4918,27313,Male,Has relevent experience,Graduate,STEM,20.0,>80,>20,100.0
4108,24624,Male,Has relevent experience,Masters,STEM,20.0,>80,>20,100.0
12438,26644,Male,Has relevent experience,Graduate,STEM,20.0,>80,>20,100.0
15366,14769,Male,No relevent experience,Phd,STEM,20.0,>80,>20,100.0
10402,6614,Male,Has relevent experience,Masters,STEM,20.0,>80,>20,100.0
9833,17143,Female,Has relevent experience,Graduate,STEM,20.0,>80,>20,100.0
5167,380,Male,Has relevent experience,Graduate,STEM,20.0,>80,>20,100.0
2538,5409,Male,Has relevent experience,Graduate,STEM,20.0,>80,>20,100.0
14793,4856,Male,Has relevent experience,Phd,STEM,20.0,>80,>20,100.0
325,10102,Male,Has relevent experience,Graduate,STEM,20.0,>80,>20,100.0
6869,30016,Male,Has relevent experience,Graduate,STEM,20.0,>80,>20,100.0
9120,12368,Male,Has relevent experience,Graduate,STEM,20.0,>80,>20,100.0
1756,26844,Male,Has relevent experience,Graduate,STEM,20.0,>80,>20,100.0
19039,30949,Male,Has relevent experience,Graduate,STEM,20.0,>80,>20,100.0
16607,16418,Male,Has relevent experience,Graduate,STEM,20.0,>80,>20,100.0
9699,7338,Male,Has relevent experience,Graduate,STEM,20.0,>80,>20,100.0
6802,3949,Male,Has relevent experience,Graduate,STEM,20.0,>80,>20,100.0
6411,17003,Male,Has relevent experience,Graduate,STEM,20.0,61-80,>20,95.0
9485,26412,Male,Has relevent experience,Masters,STEM,20.0,61-80,>20,95.0
11584,21796,Male,Has relevent experience,Masters,STEM,20.0,61-80,>20,95.0
16058,14363,Male,Has relevent experience,Graduate,STEM,20.0,61-80,>20,95.0
5730,27280,Male,Has relevent experience,Graduate,STEM,20.0,61-80,>20,95.0
15070,16550,Male,Has relevent experience,Masters,STEM,20.0,61-80,>20,95.0
5155,4860,Male,Has relevent experience,Phd,STEM,20.0,61-80,>20,95.0
6789,2173,Male,Has relevent experience,Masters,STEM,20.0,61-80,>20,95.0
14248,4100,Male,Has relevent experience,Masters,STEM,20.0,41-60,>20,90.0
4740,29348,Male,Has relevent experience,Graduate,STEM,20.0,41-60,>20,90.0
2263,5952,Male,Has relevent experience,Masters,STEM,20.0,41-60,>20,90.0
5666,11303,Male,Has relevent experience,Masters,STEM,20.0,41-60,>20,90.0
8532,28760,Male,Has relevent experience,Graduate,STEM,20.0,41-60,>20,90.0
12343,31990,Male,Has relevent experience,Graduate,STEM,20.0,41-60,>20,90.0
10852,2563,Male,Has relevent experience,Graduate,STEM,20.0,41-60,>20,90.0
16938,23940,Male,Has relevent experience,Graduate,STEM,20.0,41-60,>20,90.0
6196,3956,Male,Has relevent experience,Graduate,STEM,20.0,41-60,>20,90.0
5429,16078,Male,Has relevent experience,Graduate,STEM,20.0,41-60,>20,90.0
6086,12519,Male,Has relevent experience,Graduate,STEM,20.0,41-60,>20,90.0
13041,9992,Male,Has relevent experience,Graduate,STEM,20.0,41-60,>20,90.0
7260,26594,Male,No relevent experience,Phd,STEM,20.0,41-60,>20,60.0
16864,3913,Male,Has relevent experience,Graduate,STEM,20.0,41-60,>20,90.0
2721,13877,Male,Has relevent experience,Graduate,STEM,20.0,41-60,>20,90.0
5139,12255,Male,Has relevent experience,Graduate,STEM,20.0,41-60,>20,90.0
5981,17054,Male,Has relevent experience,Graduate,STEM,20.0,41-60,>20,90.0
9100,31718,Male,Has relevent experience,Graduate,STEM,20.0,41-60,>20,90.0
5315,31745,Male,Has relevent experience,Graduate,STEM,20.0,20-40,>20,85.0
18832,2012,Male,Has relevent experience,Graduate,STEM,20.0,20-40,>20,85.0
13088,20344,Male,Has relevent experience,Masters,STEM,20.0,20-40,>20,85.0
13917,17964,Male,Has relevent experience,Phd,STEM,20.0,20-40,>20,85.0
16843,11165,Male,Has relevent experience,Graduate,STEM,20.0,20-40,>20,85.0
9441,20127,Male,No relevent experience,Graduate,STEM,20.0,20-40,>20,40.0
4685,19379,Male,Has relevent experience,Graduate,STEM,20.0,20-40,>20,85.0
11106,6222,Male,Has relevent experience,Masters,STEM,20.0,20-40,>20,85.0
11392,17038,Female,Has relevent experience,Masters,STEM,20.0,20-40,>20,85.0
1312,10923,Male,Has relevent experience,Masters,STEM,20.0,20-40,>20,85.0
10438,19254,Male,Has relevent experience,Masters,STEM,20.0,20-40,>20,85.0
2420,4145,Male,Has relevent experience,Graduate,STEM,20.0,20-40,>20,85.0
15255,3744,Male,Has relevent experience,Graduate,STEM,20.0,20-40,>20,85.0
8734,23805,Male,Has relevent experience,Graduate,STEM,20.0,<20,>20,80.0
9087,15313,Female,Has relevent experience,Masters,STEM,20.0,<20,>20,80.0
2517,30920,Male,Has relevent experience,Masters,STEM,20.0,<20,>20,80.0
19009,32397,Male,Has relevent experience,Graduate,STEM,20.0,<20,>20,80.0
5319,11244,Male,Has relevent experience,Masters,STEM,20.0,<20,>20,80.0
5470,10891,Male,Has relevent experience,Graduate,STEM,20.0,<20,>20,80.0
1017,24199,Male,No relevent experience,Graduate,STEM,20.0,<20,>20,20.0
1767,5555,Other,Has relevent experience,Graduate,STEM,20.0,<20,>20,80.0
7459,26305,Male,Has relevent experience,Graduate,STEM,20.0,<20,>20,80.0
1606,2975,Male,Has relevent experience,Masters,STEM,20.0,<20,>20,80.0
10884,23206,Male,Has relevent experience,Masters,STEM,20.0,<20,>20,80.0
14380,6731,Male,Has relevent experience,Masters,STEM,20.0,<20,>20,80.0
2886,24282,Female,Has relevent experience,Masters,STEM,20.0,<20,>20,80.0
7762,9803,Male,Has relevent experience,Masters,STEM,20.0,<20,>20,80.0
10043,17227,Male,No relevent experience,Graduate,STEM,20.0,<20,>20,20.0
18482,10771,Male,Has relevent experience,Graduate,STEM,20.0,<20,>20,80.0
814,32958,Female,Has relevent experience,Graduate,STEM,20.0,<20,>20,80.0
10013,20207,Male,No relevent experience,Graduate,STEM,20.0,<20,>20,20.0
8263,14825,Female,Has relevent experience,Graduate,STEM,20.0,<20,>20,80.0
14518,1754,Male,Has relevent experience,Graduate,STEM,20.0,<20,>20,80.0
17702,27094,Female,Has relevent experience,Graduate,STEM,20.0,<20,>20,80.0
16215,6897,Male,Has relevent experience,Masters,STEM,20.0,<20,>20,80.0
13223,31979,Male,Has relevent experience,Masters,STEM,21.0,>80,>20,100.0
16178,5063,Male,Has relevent experience,Phd,STEM,21.0,>80,>20,100.0
2658,5682,Male,Has relevent experience,Masters,STEM,21.0,>80,>20,100.0
17854,10063,Male,Has relevent experience,Masters,STEM,21.0,>80,>20,100.0
7286,28863,Male,Has relevent experience,Graduate,STEM,21.0,>80,>20,100.0
11296,23112,Male,Has relevent experience,Graduate,STEM,21.0,>80,>20,100.0
