,enrollee_id,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
16711,6033,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,<10,Pvt Ltd,4,35,0.0
16712,7549,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,1000-4999,Pvt Ltd,>4,14,0.0
16714,23322,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,10000+,Pvt Ltd,>4,31,1.0
16717,17068,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,3,100-500,Pvt Ltd,1,81,1.0
16721,11746,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,3,23,1.0
16722,3470,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,50-99,Funded Startup,4,75,0.0
16724,1368,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,10000+,Pvt Ltd,1,17,0.0
16726,32934,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,100-500,Pvt Ltd,>4,17,0.0
16728,4207,0.92,Male,Has relevent experience,no_enrollment,Graduate,Arts,>20,500-999,Pvt Ltd,2,39,0.0
16733,28722,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,6,500-999,Pvt Ltd,never,12,0.0
16737,1762,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,6,5000-9999,Pvt Ltd,>4,18,0.0
16738,18584,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,10000+,Pvt Ltd,>4,7,1.0
16741,21281,0.939,Male,No relevent experience,no_enrollment,Graduate,STEM,3,1000-4999,Pvt Ltd,2,184,0.0
16743,32728,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,1,27,0.0
16747,28703,0.897,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,100-500,Pvt Ltd,1,31,0.0
16749,3977,0.899,Male,Has relevent experience,Full time course,Graduate,STEM,10,<10,Funded Startup,2,108,0.0
16758,23769,0.5579999999999999,Male,Has relevent experience,Part time course,Graduate,STEM,3,50-99,Pvt Ltd,2,330,0.0
16763,15215,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,105,0.0
16768,19546,0.866,Male,Has relevent experience,Full time course,Graduate,STEM,5,100-500,Pvt Ltd,1,48,1.0
16770,10393,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,1000-4999,NGO,>4,90,0.0
16778,17098,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,5000-9999,Pvt Ltd,2,184,0.0
16779,13318,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,100-500,Pvt Ltd,2,12,0.0
16781,4462,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,1000-4999,Pvt Ltd,2,166,0.0
16785,26858,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,16,10/49,Early Stage Startup,2,336,0.0
16787,1217,0.794,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,50-99,Pvt Ltd,>4,25,0.0
16788,18362,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,1000-4999,Pvt Ltd,1,89,0.0
16790,844,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,15,500-999,Public Sector,3,286,0.0
16791,31898,0.899,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,<10,Funded Startup,1,112,0.0
16793,22540,0.738,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,5000-9999,Pvt Ltd,1,17,1.0
16803,24308,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,10/49,Funded Startup,2,20,1.0
16805,25302,0.84,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,100-500,Pvt Ltd,>4,20,0.0
16808,23579,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10/49,Pvt Ltd,>4,86,0.0
16811,24673,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,100-500,Other,>4,10,0.0
16816,1378,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,50-99,Pvt Ltd,3,71,0.0
16817,32709,0.92,Other,Has relevent experience,no_enrollment,Graduate,STEM,7,100-500,Pvt Ltd,2,22,0.0
16818,8893,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,>20,10000+,Pvt Ltd,4,85,0.0
16820,7962,0.855,Male,Has relevent experience,Full time course,Graduate,STEM,4,10000+,Pvt Ltd,1,13,0.0
16822,18164,0.92,Female,Has relevent experience,no_enrollment,Graduate,Humanities,1,50-99,Funded Startup,1,15,0.0
16825,281,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,50-99,Funded Startup,4,11,0.0
16826,29489,0.91,Male,No relevent experience,no_enrollment,Graduate,STEM,6,100-500,Pvt Ltd,1,8,1.0
16828,17604,0.887,Male,Has relevent experience,Part time course,Graduate,STEM,7,<10,Pvt Ltd,1,25,0.0
16829,29442,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,10/49,Early Stage Startup,1,4,0.0
16832,21003,0.754,Female,No relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,2,23,0.0
16840,9961,0.92,Male,Has relevent experience,no_enrollment,Graduate,Other,>20,50-99,Pvt Ltd,>4,13,0.0
16842,12766,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,NGO,3,136,0.0
16843,11165,0.899,Male,Has relevent experience,no_enrollment,Graduate,STEM,20,5000-9999,Pvt Ltd,1,30,0.0
16845,28716,0.865,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,50-99,Funded Startup,1,140,0.0
16846,33310,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,10000+,Pvt Ltd,1,47,0.0
16847,28266,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,100-500,Early Stage Startup,1,220,1.0
16852,3049,0.855,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,1000-4999,Pvt Ltd,1,47,0.0
16853,20024,0.91,Male,Has relevent experience,Full time course,Graduate,STEM,>20,10/49,Pvt Ltd,>4,52,0.0
16856,4415,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,1,52,0.0
16858,33143,0.92,Male,No relevent experience,Full time course,Graduate,No Major,1,1000-4999,NGO,1,95,1.0
16864,3913,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,20,50-99,Funded Startup,4,43,0.0
16867,18196,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,4,320,0.0
16869,7685,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,1,98,0.0
16879,8992,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Funded Startup,1,151,0.0
16882,31205,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,2,220,0.0
16883,32247,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10/49,Pvt Ltd,never,31,0.0
16885,7449,0.855,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10/49,Pvt Ltd,3,12,0.0
16895,26218,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,10,1000-4999,Pvt Ltd,2,90,1.0
16896,29401,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,1,7,0.0
16898,15595,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,100-500,Pvt Ltd,1,156,0.0
16899,29085,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,50-99,Pvt Ltd,>4,41,1.0
16900,15738,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,50-99,Pvt Ltd,1,194,0.0
16905,1603,0.682,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,100-500,Pvt Ltd,>4,85,0.0
16911,15174,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,26,0.0
16912,29261,0.866,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,100-500,Early Stage Startup,3,62,0.0
16913,27990,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,7,50-99,Pvt Ltd,2,79,0.0
16916,18650,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,5000-9999,Pvt Ltd,1,22,1.0
16918,4405,0.903,Male,Has relevent experience,no_enrollment,Graduate,Humanities,6,50-99,Funded Startup,never,71,0.0
16921,10844,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,2,51,0.0
16925,12966,0.887,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,50-99,Other,>4,105,0.0
16926,33305,0.91,Male,Has relevent experience,no_enrollment,Graduate,No Major,14,50-99,Pvt Ltd,>4,22,0.0
16929,22144,0.804,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,<10,Pvt Ltd,1,112,0.0
16934,26336,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,50-99,Pvt Ltd,2,100,0.0
16938,23940,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,20,10000+,Pvt Ltd,2,48,0.0
16940,5355,0.91,Male,Has relevent experience,Part time course,Graduate,STEM,9,10000+,Pvt Ltd,2,51,0.0
16943,11512,0.579,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,50-99,Pvt Ltd,>4,5,0.0
16945,6102,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,2,50-99,Pvt Ltd,1,79,0.0
16949,18417,0.763,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,>4,146,0.0
16955,28243,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,10000+,Pvt Ltd,3,46,1.0
16960,11183,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,4,42,0.0
16966,10231,0.843,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,100-500,Early Stage Startup,2,22,0.0
16971,33155,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,2,<10,Pvt Ltd,2,62,1.0
16975,8253,0.926,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,2,40,0.0
16978,30161,0.55,Female,Has relevent experience,no_enrollment,Graduate,STEM,4,500-999,Pvt Ltd,never,55,0.0
16980,2406,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,<10,Pvt Ltd,1,19,1.0
16985,29350,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,3,23,0.0
16989,22513,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,4,100-500,NGO,1,43,1.0
16990,29912,0.92,Male,Has relevent experience,no_enrollment,Graduate,Other,5,<10,Pvt Ltd,1,214,0.0
16993,5916,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,100-500,Pvt Ltd,1,55,0.0
16998,22248,0.92,Female,Has relevent experience,Part time course,Graduate,STEM,16,100-500,Other,3,14,1.0
17000,26773,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,135,0.0
17001,17289,0.893,Male,Has relevent experience,Part time course,Graduate,STEM,9,<10,Pvt Ltd,1,113,0.0
17010,33173,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,100-500,Pvt Ltd,2,26,0.0
17011,16326,0.878,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,100-500,Pvt Ltd,1,59,0.0
17019,22860,0.855,Male,No relevent experience,Part time course,Graduate,STEM,4,100-500,Pvt Ltd,1,78,0.0
17020,26335,0.727,Male,Has relevent experience,Full time course,Graduate,STEM,4,100-500,Public Sector,1,31,0.0
17028,3924,0.899,Female,Has relevent experience,no_enrollment,Graduate,STEM,8,50-99,Pvt Ltd,1,100,0.0
17029,31251,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,50-99,Pvt Ltd,1,8,0.0
17032,1043,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,>20,10/49,Early Stage Startup,>4,64,0.0
17034,12510,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,100-500,Pvt Ltd,1,112,1.0
17038,9920,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,100-500,Pvt Ltd,3,86,0.0
17041,31022,0.624,Male,Has relevent experience,Part time course,Graduate,STEM,9,50-99,Pvt Ltd,1,114,0.0
17042,31064,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,>20,50-99,Pvt Ltd,4,5,0.0
17045,21310,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,10/49,Pvt Ltd,1,42,0.0
17049,14198,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,1,170,0.0
17050,29870,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,1,90,0.0
17051,9115,0.767,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,<10,Early Stage Startup,1,165,0.0
17059,31265,0.92,Female,No relevent experience,no_enrollment,Graduate,Arts,4,50-99,Pvt Ltd,1,20,0.0
17068,32931,0.92,Male,Has relevent experience,no_enrollment,Graduate,Other,14,50-99,Pvt Ltd,1,46,0.0
17069,143,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,10/49,Pvt Ltd,never,47,1.0
17072,5116,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,50-99,Pvt Ltd,4,165,0.0
17077,8371,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,100-500,Pvt Ltd,never,79,0.0
17085,23967,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,50-99,Pvt Ltd,>4,125,0.0
17100,701,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,1,36,0.0
17103,24646,0.78,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,100-500,Pvt Ltd,2,165,0.0
17104,19580,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,500-999,Funded Startup,1,20,0.0
17105,12467,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,50-99,Funded Startup,1,134,0.0
17108,25350,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,1,<10,Early Stage Startup,1,9,1.0
17111,28851,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,>20,5000-9999,Pvt Ltd,>4,47,0.0
17112,29024,0.527,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,1000-4999,Public Sector,1,62,1.0
17119,12489,0.698,Other,No relevent experience,Full time course,Graduate,STEM,2,50-99,Pvt Ltd,1,31,0.0
17125,14623,0.804,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Funded Startup,1,108,0.0
17126,719,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,7,50-99,Pvt Ltd,2,23,0.0
17129,29137,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10/49,Early Stage Startup,3,58,0.0
17130,14494,0.92,Female,Has relevent experience,no_enrollment,Graduate,Humanities,5,100-500,Funded Startup,3,138,0.0
17131,18678,0.926,Male,Has relevent experience,Part time course,Graduate,STEM,5,<10,Pvt Ltd,2,27,0.0
17134,10326,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,10000+,Pvt Ltd,>4,14,1.0
17138,9650,0.913,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,50-99,Pvt Ltd,1,86,0.0
17144,23036,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,5,<10,Funded Startup,2,103,0.0
17149,18295,0.74,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,50-99,Funded Startup,2,54,0.0
17150,1608,0.92,Other,No relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Funded Startup,3,70,0.0
17151,15063,0.843,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,50-99,Pvt Ltd,>4,35,0.0
17155,2507,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,>4,12,0.0
17156,20260,0.802,Male,Has relevent experience,Full time course,Graduate,STEM,7,50-99,Pvt Ltd,never,55,0.0
17159,27825,0.925,Male,Has relevent experience,Full time course,Graduate,STEM,17,100-500,Pvt Ltd,1,48,0.0
17161,1170,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,100-500,Pvt Ltd,>4,20,0.0
17163,30651,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,100-500,Pvt Ltd,3,61,0.0
17165,7473,0.887,Male,Has relevent experience,Full time course,Graduate,STEM,5,10/49,Public Sector,1,34,0.0
17167,1425,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,24,0.0
17173,29307,0.836,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,100-500,Pvt Ltd,4,39,1.0
17179,32891,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,148,0.0
17180,9909,0.92,Other,No relevent experience,Part time course,Graduate,Arts,<1,1000-4999,Pvt Ltd,2,112,1.0
17181,24284,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,1,50-99,Pvt Ltd,1,5,1.0
17184,23014,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,10000+,Pvt Ltd,4,28,0.0
17185,19112,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,15,10000+,NGO,>4,51,0.0
17196,2040,0.925,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,50-99,Pvt Ltd,1,8,1.0
17200,17136,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,10000+,Pvt Ltd,>4,28,0.0
17201,33170,0.8959999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,50-99,Pvt Ltd,>4,40,0.0
17203,17284,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,4,100-500,Pvt Ltd,2,43,0.0
17217,28990,0.92,Male,No relevent experience,Full time course,Graduate,STEM,11,<10,Funded Startup,4,75,0.0
17220,19080,0.8959999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,500-999,Funded Startup,2,57,0.0
17225,8840,0.691,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,10/49,Pvt Ltd,1,45,1.0
17226,3701,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10/49,Pvt Ltd,>4,47,0.0
17229,32675,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10/49,Pvt Ltd,2,158,0.0
17232,15517,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Public Sector,>4,26,0.0
17233,567,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,1,126,0.0
17237,9400,0.527,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,<10,Pvt Ltd,never,24,0.0
17238,29813,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,>4,20,0.0
17239,27221,0.903,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10/49,Pvt Ltd,1,35,0.0
17241,28318,0.913,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,<10,Pvt Ltd,2,12,0.0
17243,11108,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,50-99,Pvt Ltd,1,98,0.0
17244,30628,0.91,Male,Has relevent experience,no_enrollment,Graduate,Humanities,10,10000+,Pvt Ltd,3,29,0.0
17250,21299,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,12,10000+,Pvt Ltd,2,11,0.0
17255,16187,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,1,44,0.0
17262,14103,0.6659999999999999,Male,Has relevent experience,Part time course,Graduate,STEM,15,100-500,Pvt Ltd,>4,328,0.0
17266,3170,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,100-500,Pvt Ltd,1,30,0.0
17272,27388,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,10000+,Pvt Ltd,1,108,1.0
17280,15508,0.899,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,1000-4999,Pvt Ltd,never,5,0.0
17281,31096,0.802,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,<10,Pvt Ltd,3,15,0.0
17282,5814,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,2,18,1.0
17288,16968,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,10000+,Pvt Ltd,1,56,0.0
17289,15042,0.527,Male,Has relevent experience,no_enrollment,Graduate,No Major,4,10000+,Pvt Ltd,1,39,1.0
17290,14065,0.92,Male,No relevent experience,no_enrollment,Graduate,Humanities,2,500-999,Pvt Ltd,2,84,0.0
17293,782,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,7,<10,NGO,1,27,0.0
17294,32422,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,4,10/49,Early Stage Startup,1,10,0.0
17295,5317,0.899,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Funded Startup,2,52,0.0
17297,31009,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,100-500,Pvt Ltd,1,312,0.0
17303,22280,0.899,Male,Has relevent experience,Part time course,Graduate,STEM,15,500-999,Public Sector,>4,27,0.0
17304,1164,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,3,100-500,Pvt Ltd,1,58,0.0
17308,26537,0.55,Male,Has relevent experience,Full time course,Graduate,STEM,16,<10,Early Stage Startup,2,30,1.0
17310,29741,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,1,21,0.0
17323,25438,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,1000-4999,Pvt Ltd,>4,67,0.0
17325,30200,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,1,13,0.0
17326,29473,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,5000-9999,Public Sector,>4,50,0.0
17327,25722,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,1,72,0.0
17328,20402,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,50-99,Funded Startup,2,58,1.0
17330,32507,0.92,Other,No relevent experience,no_enrollment,Graduate,STEM,12,50-99,Pvt Ltd,1,206,0.0
17332,4769,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,3,50-99,Funded Startup,1,118,0.0
17334,29780,0.92,Female,Has relevent experience,no_enrollment,Graduate,Other,17,1000-4999,Pvt Ltd,2,46,0.0
17336,31146,0.895,Male,Has relevent experience,Part time course,Graduate,STEM,3,10/49,Pvt Ltd,never,33,0.0
17339,531,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,80,0.0
17342,33260,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,6,10/49,Pvt Ltd,1,48,1.0
17346,26211,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,6,500-999,Pvt Ltd,2,23,1.0
17348,27360,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,14,0.0
17349,14214,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,10000+,Pvt Ltd,2,12,0.0
17355,26074,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,1000-4999,Pvt Ltd,>4,57,0.0
